Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
23,0.18,1.42,1.6,1.56,battery
24,0.19,1.42,1.6,1.56,battery
25,0.19,1.42,1.59,1.56,battery
26,0.19,1.43,1.6,1.56,battery
27,0.2,1.43,1.59,1.57,battery
28,0.2,1.42,1.6,1.56,battery
29,0.2,1.43,1.6,1.56,battery
30,0.2,1.43,1.6,1.56,battery
31,0.2,1.43,1.6,1.56,battery
32,0.2,1.43,1.6,1.57,battery
33,0.2,1.43,1.6,1.56,battery
34,0.2,1.43,1.6,1.57,battery
35,0.21,1.43,1.6,1.56,battery
36,0.21,1.43,1.6,1.56,battery
37,0.21,1.43,1.6,1.57,battery
38,0.22,1.43,1.6,1.57,battery
39,0.21,1.43,1.6,1.57,battery
40,0.21,1.43,1.6,1.57,battery
41,0.21,1.43,1.6,1.57,battery
42,0.21,1.44,1.6,1.56,battery
43,0.21,1.43,1.61,1.57,battery
44,0.21,1.43,1.6,1.57,battery
45,0.21,1.44,1.6,1.57,battery
46,0.22,1.44,1.6,1.57,battery
47,0.21,1.44,1.6,1.57,battery
48,0.22,1.44,1.6,1.57,battery
49,0.21,1.44,1.6,1.57,battery
50,0.22,1.44,1.6,1.57,battery
51,0.22,1.42,1.6,1.57,battery
52,0.21,1.44,1.61,1.57,battery
53,0.22,1.43,1.6,1.57,battery
54,0.22,1.43,1.6,1.57,battery
